Calendar year	D14C in per mil
-8575.5	119
-8574.5	118.9
-8573.5	119
-8572.5	119
-8571.5	119
-8570.5	119.1
-8569.5	119.1
-8568.5	119.2
-8567.5	119.3
-8566.5	119.4
-8565.5	119.5
-8564.5	119.6
-8563.5	119.8
-8562.5	120
-8561.5	120.1
-8560.5	120.3
-8559.5	120.5
-8558.5	120.6
-8557.5	120.7
-8556.5	120.8
-8555.5	120.9
-8554.5	121
-8553.5	121.1
-8552.5	121.2
-8551.5	121.2
-8550.5	121.4
-8549.5	121.5
-8548.5	121.6
-8547.5	121.7
-8546.5	121.8
-8545.5	121.9
-8544.5	122.1
-8543.5	122.2
-8542.5	122.3
-8541.5	122.5
-8540.5	122.6
-8539.5	122.8
-8538.5	122.9
-8537.5	123
-8536.5	123.1
-8535.5	123.2
-8534.5	123.3
-8533.5	123.4
-8532.5	123.4
-8531.5	123.5
-8530.5	123.6
-8529.5	123.6
-8528.5	123.6
-8527.5	123.7
-8526.5	123.7
-8525.5	123.7
-8524.5	123.6
-8523.5	123.5
-8522.5	123.3
-8521.5	123.1
-8520.5	123
-8519.5	122.7
-8518.5	122.4
-8517.5	122.1
-8516.5	121.7
-8515.5	121.4
-8514.5	121
-8513.5	120.7
-8512.5	120.4
-8511.5	120.1
-8510.5	119.8
-8509.5	119.4
-8508.5	119.1
-8507.5	118.7
-8506.5	118.3
-8505.5	118
-8504.5	117.6
-8503.5	117.2
-8502.5	116.8
-8501.5	116.3
-8500.5	115.9
-8499.5	115.6
-8498.5	115.5
-8497.5	115.3
-8496.5	115.1
-8495.5	115
-8494.5	115
-8493.5	115.1
-8492.5	115.2
-8491.5	115.3
-8490.5	115.4
-8489.5	115.6
-8488.5	115.7
-8487.5	115.8
-8486.5	115.9
-8485.5	116
-8484.5	116.1
-8483.5	116.1
-8482.5	116.2
-8481.5	116.2
-8480.5	116.2
-8479.5	116.2
-8478.5	116.3
-8477.5	116.3
-8476.5	116.3
-8475.5	116.4
-8474.5	116.4
-8473.5	116.4
-8472.5	116.3
-8471.5	116.3
-8470.5	116.3
-8469.5	116.3
-8468.5	116.2
-8467.5	116.2
-8466.5	116.2
-8465.5	116.1
-8464.5	116.1
-8463.5	116.2
-8462.5	116.3
-8461.5	116.4
-8460.5	116.5
-8459.5	116.6
-8458.5	116.7
-8457.5	116.8
-8456.5	116.8
-8455.5	116.9
-8454.5	116.9
-8453.5	116.9
-8452.5	116.8
-8451.5	116.8
-8450.5	116.8
-8449.5	116.8
-8448.5	116.7
-8447.5	116.7
-8446.5	116.6
-8445.5	116.5
-8444.5	116.5
-8443.5	116.4
-8442.5	116.3
-8441.5	116.3
-8440.5	116.2
-8439.5	116.2
-8438.5	116.1
-8437.5	116.1
-8436.5	116.1
-8435.5	116
-8434.5	116
-8433.5	115.9
-8432.5	115.8
-8431.5	115.7
-8430.5	115.6
-8429.5	115.6
-8428.5	115.5
-8427.5	115.4
-8426.5	115.4
-8425.5	115.3
-8424.5	115.3
-8423.5	115.4
-8422.5	115.4
-8421.5	115.4
-8420.5	115.5
-8419.5	115.5
-8418.5	115.5
-8417.5	115.5
-8416.5	115.5
-8415.5	115.5
-8414.5	115.4
-8413.5	115.3
-8412.5	115.1
-8411.5	114.9
-8410.5	114.8
-8409.5	114.6
-8408.5	114.3
-8407.5	114
-8406.5	113.7
-8405.5	113.4
-8404.5	113.1
-8403.5	112.8
-8402.5	112.5
-8401.5	112.2
-8400.5	112
-8399.5	111.7
-8398.5	111.6
-8397.5	111.5
-8396.5	111.4
-8395.5	111.3
-8394.5	111.2
-8393.5	111.2
-8392.5	111.2
-8391.5	111.2
-8390.5	111.2
-8389.5	111.2
-8388.5	111.1
-8387.5	111.1
-8386.5	111
-8385.5	110.9
-8384.5	110.8
-8383.5	110.6
-8382.5	110.5
-8381.5	110.3
-8380.5	110.1
-8379.5	109.9
-8378.5	109.7
-8377.5	109.5
-8376.5	109.3
-8375.5	109.1
-8374.5	108.9
-8373.5	108.7
-8372.5	108.5
-8371.5	108.2
-8370.5	108
-8369.5	107.8
-8368.5	107.5
-8367.5	107.2
-8366.5	107
-8365.5	106.7
-8364.5	106.4
-8363.5	106.1
-8362.5	105.7
-8361.5	105.3
-8360.5	105
-8359.5	104.8
-8358.5	104.6
-8357.5	104.5
-8356.5	104.5
-8355.5	104.3
-8354.5	104.4
-8353.5	104.6
-8352.5	104.8
-8351.5	105
-8350.5	105.2
-8349.5	105.4
-8348.5	105.5
-8347.5	105.7
-8346.5	105.9
-8345.5	106
-8344.5	106.1
-8343.5	106.2
-8342.5	106.2
-8341.5	106.2
-8340.5	106.3
-8339.5	106.3
-8338.5	106.2
-8337.5	106.2
-8336.5	106.1
-8335.5	106
-8334.5	106
-8333.5	105.9
-8332.5	105.8
-8331.5	105.8
-8330.5	105.7
-8329.5	105.7
-8328.5	105.7
-8327.5	105.8
-8326.5	105.8
-8325.5	105.8
-8324.5	105.8
-8323.5	105.8
-8322.5	105.8
-8321.5	105.9
-8320.5	105.9
-8319.5	105.9
-8318.5	106
-8317.5	106
-8316.5	106
-8315.5	106.1
-8314.5	106.1
-8313.5	106.1
-8312.5	106.1
-8311.5	106.1
-8310.5	106.1
-8309.5	106.1
-8308.5	106.2
-8307.5	106.2
-8306.5	106.3
-8305.5	106.4
-8304.5	106.5
-8303.5	106.8
-8302.5	107.1
-8301.5	107.3
-8300.5	107.6
-8299.5	107.9
-8298.5	108.4
-8297.5	108.8
-8296.5	109.2
-8295.5	109.7
-8294.5	110.1
-8293.5	110.4
-8292.5	110.8
-8291.5	111.2
-8290.5	111.5
-8289.5	111.9
-8288.5	112.2
-8287.5	112.6
-8286.5	112.9
-8285.5	113.2
-8284.5	113.6
-8283.5	114
-8282.5	114.3
-8281.5	114.7
-8280.5	115.1
-8279.5	115.5
-8278.5	115.9
-8277.5	116.3
-8276.5	116.7
-8275.5	117.1
-8274.5	117.4
-8273.5	117.7
-8272.5	117.9
-8271.5	118.2
-8270.5	118.5
-8269.5	118.6
-8268.5	118.6
-8267.5	118.5
-8266.5	118.5
-8265.5	118.5
-8264.5	118.5
-8263.5	118.4
-8262.5	118.3
-8261.5	118.2
-8260.5	118.1
-8259.5	118.1
-8258.5	118.1
-8257.5	118.1
-8256.5	118.1
-8255.5	118.1
-8254.5	118.2
-8253.5	118.3
-8252.5	118.4
-8251.5	118.6
-8250.5	118.7
-8249.5	118.9
-8248.5	119.2
-8247.5	119.5
-8246.5	119.8
-8245.5	120.1
-8244.5	120.3
-8243.5	120.5
-8242.5	120.7
-8241.5	120.9
-8240.5	121.1
-8239.5	121.3
-8238.5	121.4
-8237.5	121.6
-8236.5	121.7
-8235.5	121.8
-8234.5	122
-8233.5	122.2
-8232.5	122.3
-8231.5	122.5
-8230.5	122.7
-8229.5	122.9
-8228.5	123.1
-8227.5	123.3
-8226.5	123.6
-8225.5	123.8
-8224.5	124
-8223.5	124.2
-8222.5	124.4
-8221.5	124.6
-8220.5	124.8
-8219.5	124.9
-8218.5	125
-8217.5	125
-8216.5	125
-8215.5	125.1
-8214.5	125.1
-8213.5	125.1
-8212.5	125.1
-8211.5	125.1
-8210.5	125.1
-8209.5	125.2
-8208.5	125.5
-8207.5	125.8
-8206.5	126
-8205.5	126.3
-8204.5	126.5
-8203.5	126.7
-8202.5	126.9
-8201.5	127.1
-8200.5	127.3
-8199.5	127.4
-8198.5	127.4
-8197.5	127.5
-8196.5	127.5
-8195.5	127.5
-8194.5	127.4
-8193.5	127.3
-8192.5	127.2
-8191.5	127.1
-8190.5	127
-8189.5	126.8
-8188.5	126.7
-8187.5	126.6
-8186.5	126.5
-8185.5	126.4
-8184.5	126.3
-8183.5	126.3
-8182.5	126.3
-8181.5	126.3
-8180.5	126.3
-8179.5	126.3
-8178.5	126.2
-8177.5	126.1
-8176.5	126
-8175.5	125.9
-8174.5	125.9
-8173.5	125.9
-8172.5	125.8
-8171.5	125.8
-8170.5	125.8
-8169.5	125.9
-8168.5	126.2
-8167.5	126.5
-8166.5	126.8
-8165.5	127.1
-8164.5	127.3
-8163.5	127.4
-8162.5	127.5
-8161.5	127.6
-8160.5	127.7
-8159.5	127.8
-8158.5	127.8
-8157.5	127.8
-8156.5	127.7
-8155.5	127.7
-8154.5	127.6
-8153.5	127.4
-8152.5	127.2
-8151.5	126.9
-8150.5	126.7
-8149.5	126.4
-8148.5	126.1
-8147.5	125.8
-8146.5	125.5
-8145.5	125.2
-8144.5	125
-8143.5	124.9
-8142.5	124.7
-8141.5	124.5
-8140.5	124.4
-8139.5	124.2
-8138.5	124
-8137.5	123.8
-8136.5	123.7
-8135.5	123.5
-8134.5	123.3
-8133.5	123.1
-8132.5	123
-8131.5	122.8
-8130.5	122.6
-8129.5	122.4
-8128.5	122.3
-8127.5	122.1
-8126.5	121.9
-8125.5	121.8
-8124.5	121.6
-8123.5	121.4
-8122.5	121.2
-8121.5	121
-8120.5	120.8
-8119.5	120.5
-8118.5	120.1
-8117.5	119.8
-8116.5	119.4
-8115.5	119
-8114.5	118.5
-8113.5	118
-8112.5	117.4
-8111.5	116.8
-8110.5	116.3
-8109.5	115.8
-8108.5	115.5
-8107.5	115.1
-8106.5	114.7
-8105.5	114.4
-8104.5	114.1
-8103.5	113.8
-8102.5	113.6
-8101.5	113.4
-8100.5	113.1
-8099.5	112.9
-8098.5	112.8
-8097.5	112.7
-8096.5	112.5
-8095.5	112.4
-8094.5	112.4
-8093.5	112.6
-8092.5	112.8
-8091.5	112.9
-8090.5	113.1
-8089.5	113.2
-8088.5	113.3
-8087.5	113.4
-8086.5	113.5
-8085.5	113.6
-8084.5	113.5
-8083.5	113.4
-8082.5	113.2
-8081.5	113.1
-8080.5	113
-8079.5	112.8
-8078.5	112.5
-8077.5	112.2
-8076.5	112
-8075.5	111.7
-8074.5	111.5
-8073.5	111.2
-8072.5	110.9
-8071.5	110.6
-8070.5	110.3
-8069.5	110.2
-8068.5	110
-8067.5	110
-8066.5	109.9
-8065.5	109.8
-8064.5	109.7
-8063.5	109.7
-8062.5	109.8
-8061.5	109.8
-8060.5	109.8
-8059.5	109.8
-8058.5	109.9
-8057.5	109.9
-8056.5	110
-8055.5	110.1
-8054.5	110.1
-8053.5	110.1
-8052.5	110.2
-8051.5	110.2
-8050.5	110.2
-8049.5	110.1
-8048.5	109.8
-8047.5	109.6
-8046.5	109.3
-8045.5	109
-8044.5	108.7
-8043.5	108.3
-8042.5	107.9
-8041.5	107.5
-8040.5	107.1
-8039.5	106.7
-8038.5	106.2
-8037.5	105.7
-8036.5	105.2
-8035.5	104.7
-8034.5	104.2
-8033.5	103.7
-8032.5	103.3
-8031.5	102.9
-8030.5	102.4
-8029.5	102.1
-8028.5	102
-8027.5	101.9
-8026.5	101.8
-8025.5	101.7
-8024.5	101.6
-8023.5	101.5
-8022.5	101.4
-8021.5	101.3
-8020.5	101.2
-8019.5	101.2
-8018.5	101.2
-8017.5	101.2
-8016.5	101.3
-8015.5	101.3
-8014.5	101.3
-8013.5	101.4
-8012.5	101.4
-8011.5	101.5
-8010.5	101.6
-8009.5	101.6
-8008.5	101.6
-8007.5	101.5
-8006.5	101.5
-8005.5	101.5
-8004.5	101.5
-8003.5	101.4
-8002.5	101.4
-8001.5	101.4
-8000.5	101.3
-7999.5	101.3
-7998.5	101.2
-7997.5	101.2
-7996.5	101.2
-7995.5	101.1
-7994.5	101.1
-7993.5	101
-7992.5	101
-7991.5	101
-7990.5	100.9
-7989.5	100.9
-7988.5	100.9
-7987.5	100.8
-7986.5	100.8
-7985.5	100.8
-7984.5	100.8
-7983.5	100.8
-7982.5	100.8
-7981.5	100.8
-7980.5	100.8
-7979.5	100.8
-7978.5	100.8
-7977.5	100.8
-7976.5	100.8
-7975.5	100.8
-7974.5	100.8
-7973.5	100.9
-7972.5	100.9
-7971.5	100.9
-7970.5	101
-7969.5	101
-7968.5	101.2
-7967.5	101.2
-7966.5	101.3
-7965.5	101.5
-7964.5	101.6
-7963.5	101.8
-7962.5	102
-7961.5	102.1
-7960.5	102.3
-7959.5	102.5
-7958.5	102.7
-7957.5	103
-7956.5	103.2
-7955.5	103.4
-7954.5	103.6
-7953.5	103.9
-7952.5	104.2
-7951.5	104.4
-7950.5	104.7
-7949.5	104.8
-7948.5	104.7
-7947.5	104.6
-7946.5	104.5
-7945.5	104.4
-7944.5	104.4
-7943.5	104.5
-7942.5	104.6
-7941.5	104.6
-7940.5	104.7
-7939.5	104.8
-7938.5	105
-7937.5	105.2
-7936.5	105.3
-7935.5	105.5
-7934.5	105.6
-7933.5	105.6
-7932.5	105.5
-7931.5	105.5
-7930.5	105.5
-7929.5	105.3
-7928.5	105
-7927.5	104.8
-7926.5	104.5
-7925.5	104.2
-7924.5	103.9
-7923.5	103.6
-7922.5	103.4
-7921.5	103.2
-7920.5	102.9
-7919.5	102.8
-7918.5	102.9
-7917.5	102.9
-7916.5	102.9
-7915.5	103
-7914.5	103
-7913.5	102.9
-7912.5	102.8
-7911.5	102.7
-7910.5	102.6
-7909.5	102.6
-7908.5	102.5
-7907.5	102.4
-7906.5	102.4
-7905.5	102.3
-7904.5	102.2
-7903.5	102
-7902.5	101.8
-7901.5	101.7
-7900.5	101.5
-7899.5	101.2
-7898.5	100.9
-7897.5	100.6
-7896.5	100.2
-7895.5	99.9
-7894.5	99.6
-7893.5	99.5
-7892.5	99.3
-7891.5	99.1
-7890.5	99
-7889.5	98.8
-7888.5	98.7
-7887.5	98.5
-7886.5	98.3
-7885.5	98.2
-7884.5	98
-7883.5	97.9
-7882.5	97.8
-7881.5	97.8
-7880.5	97.6
-7879.5	97.5
-7878.5	97.4
-7877.5	97.3
-7876.5	97.2
-7875.5	97.1
-7874.5	96.9
-7873.5	96.8
-7872.5	96.7
-7871.5	96.6
-7870.5	96.5
-7869.5	96.4
-7868.5	96.3
-7867.5	96.3
-7866.5	96.3
-7865.5	96.2
-7864.5	96.1
-7863.5	96
-7862.5	95.8
-7861.5	95.7
-7860.5	95.6
-7859.5	95.4
-7858.5	95.3
-7857.5	95.1
-7856.5	94.9
-7855.5	94.8
-7854.5	94.6
-7853.5	94.4
-7852.5	94.2
-7851.5	94.1
-7850.5	93.9
-7849.5	93.8
-7848.5	93.7
-7847.5	93.6
-7846.5	93.5
-7845.5	93.4
-7844.5	93.4
-7843.5	93.3
-7842.5	93.2
-7841.5	93.1
-7840.5	93
-7839.5	93
-7838.5	92.9
-7837.5	92.8
-7836.5	92.7
-7835.5	92.6
-7834.5	92.6
-7833.5	92.5
-7832.5	92.4
-7831.5	92.3
-7830.5	92.2
-7829.5	92.2
-7828.5	92.1
-7827.5	92.1
-7826.5	92.1
-7825.5	92
-7824.5	92
-7823.5	92.1
-7822.5	92.2
-7821.5	92.2
-7820.5	92.3
-7819.5	92.3
-7818.5	92.2
-7817.5	92.2
-7816.5	92.2
-7815.5	92.1
-7814.5	92.1
-7813.5	92
-7812.5	92
-7811.5	92
-7810.5	91.9
-7809.5	91.8
-7808.5	91.7
-7807.5	91.6
-7806.5	91.4
-7805.5	91.3
-7804.5	91.1
-7803.5	90.9
-7802.5	90.8
-7801.5	90.6
-7800.5	90.4
-7799.5	90.2
-7798.5	90.1
-7797.5	90
-7796.5	90
-7795.5	89.8
-7794.5	89.8
-7793.5	89.8
-7792.5	89.8
-7791.5	89.9
-7790.5	89.9
-7789.5	90
-7788.5	90.1
-7787.5	90.2
-7786.5	90.2
-7785.5	90.4
-7784.5	90.4
-7783.5	90.5
-7782.5	90.5
-7781.5	90.5
-7780.5	90.6
-7779.5	90.6
-7778.5	90.5
-7777.5	90.4
-7776.5	90.4
-7775.5	90.3
-7774.5	90.2
-7773.5	89.9
-7772.5	89.7
-7771.5	89.5
-7770.5	89.2
-7769.5	88.9
-7768.5	88.6
-7767.5	88.3
-7766.5	88
-7765.5	87.8
-7764.5	87.5
-7763.5	87.4
-7762.5	87.2
-7761.5	87.1
-7760.5	87
-7759.5	86.9
-7758.5	87
-7757.5	87.1
-7756.5	87.1
-7755.5	87.2
-7754.5	87.3
-7753.5	87.4
-7752.5	87.6
-7751.5	87.7
-7750.5	87.8
-7749.5	88
-7748.5	88.1
-7747.5	88.3
-7746.5	88.5
-7745.5	88.6
-7744.5	88.7
-7743.5	88.8
-7742.5	88.8
-7741.5	88.8
-7740.5	88.9
-7739.5	88.9
-7738.5	89
-7737.5	89
-7736.5	89
-7735.5	89.1
-7734.5	89.1
-7733.5	89.2
-7732.5	89.3
-7731.5	89.4
-7730.5	89.5
-7729.5	89.5
-7728.5	89.5
-7727.5	89.5
-7726.5	89.6
-7725.5	89.6
-7724.5	89.6
-7723.5	89.5
-7722.5	89.5
-7721.5	89.5
-7720.5	89.4
-7719.5	89.4
-7718.5	89.3
-7717.5	89.2
-7716.5	89.1
-7715.5	89
-7714.5	89
-7713.5	88.9
-7712.5	88.8
-7711.5	88.8
-7710.5	88.7
-7709.5	88.7
-7708.5	88.7
-7707.5	88.7
-7706.5	88.6
-7705.5	88.6
-7704.5	88.6
-7703.5	88.5
-7702.5	88.5
-7701.5	88.5
-7700.5	88.4
-7699.5	88.3
-7698.5	88
-7697.5	87.8
-7696.5	87.6
-7695.5	87.3
-7694.5	87.1
-7693.5	86.8
-7692.5	86.6
-7691.5	86.4
-7690.5	86.1
-7689.5	85.9
-7688.5	85.8
-7687.5	85.7
-7686.5	85.5
-7685.5	85.4
-7684.5	85.3
-7683.5	85.4
-7682.5	85.4
-7681.5	85.4
-7680.5	85.5
-7679.5	85.5
-7678.5	85.5
-7677.5	85.5
-7676.5	85.5
-7675.5	85.5
-7674.5	85.5
-7673.5	85.4
-7672.5	85.3
-7671.5	85.2
-7670.5	85.1
-7669.5	85
-7668.5	84.9
-7667.5	84.7
-7666.5	84.5
-7665.5	84.4
-7664.5	84.2
-7663.5	84.1
-7662.5	84
-7661.5	84
-7660.5	83.8
-7659.5	83.8
-7658.5	83.7
-7657.5	83.6
-7656.5	83.5
-7655.5	83.4
-7654.5	83.4
-7653.5	83.5
-7652.5	83.5
-7651.5	83.5
-7650.5	83.6
-7649.5	83.6
-7648.5	83.6
-7647.5	83.7
-7646.5	83.7
-7645.5	83.7
-7644.5	83.7
-7643.5	83.5
-7642.5	83.5
-7641.5	83.4
-7640.5	83.2
-7639.5	83.1
-7638.5	83
-7637.5	82.8
-7636.5	82.6
-7635.5	82.5
-7634.5	82.4
-7633.5	82.4
-7632.5	82.4
-7631.5	82.4
-7630.5	82.4
-7629.5	82.4
-7628.5	82.2
-7627.5	82.2
-7626.5	82.1
-7625.5	82
-7624.5	81.7
-7623.5	81.4
-7622.5	81.1
-7621.5	80.8
-7620.5	80.5
-7619.5	80.2
-7618.5	80.1
-7617.5	79.9
-7616.5	79.7
-7615.5	79.6
-7614.5	79.5
-7613.5	79.6
-7612.5	79.7
-7611.5	79.8
-7610.5	79.9
-7609.5	80.1
-7608.5	80.4
-7607.5	80.8
-7606.5	81.2
-7605.5	81.5
-7604.5	81.9
-7603.5	82.2
-7602.5	82.6
-7601.5	82.9
-7600.5	83.2
-7599.5	83.7
-7598.5	84.3
-7597.5	85
-7596.5	85.6
-7595.5	86.2
-7594.5	86.8
-7593.5	87.3
-7592.5	87.9
-7591.5	88.5
-7590.5	89
-7589.5	89.6
-7588.5	90.1
-7587.5	90.7
-7586.5	91.3
-7585.5	91.8
-7584.5	92.3
-7583.5	92.8
-7582.5	93.3
-7581.5	93.8
-7580.5	94.3
-7579.5	94.7
-7578.5	95.2
-7577.5	95.7
-7576.5	96.2
-7575.5	96.7
-7574.5	97
-7573.5	97.3
-7572.5	97.5
-7571.5	97.7
-7570.5	98
-7569.5	98.1
-7568.5	98.2
-7567.5	98.2
-7566.5	98.3
-7565.5	98.4
-7564.5	98.3
-7563.5	98.2
-7562.5	98
-7561.5	97.8
-7560.5	97.7
-7559.5	97.5
-7558.5	97.4
-7557.5	97.2
-7556.5	97
-7555.5	96.9
-7554.5	96.8
-7553.5	96.7
-7552.5	96.7
-7551.5	96.7
-7550.5	96.6
-7549.5	96.6
-7548.5	96.7
-7547.5	96.8
-7546.5	96.8
-7545.5	96.9
-7544.5	97
-7543.5	97.1
-7542.5	97.3
-7541.5	97.5
-7540.5	97.6
-7539.5	97.8
-7538.5	97.9
-7537.5	98.1
-7536.5	98.3
-7535.5	98.4
-7534.5	98.6
-7533.5	98.7
-7532.5	98.8
-7531.5	99
-7530.5	99.1
-7529.5	99.3
-7528.5	99.4
-7527.5	99.6
-7526.5	99.7
-7525.5	99.8
-7524.5	100
-7523.5	100.3
-7522.5	100.5
-7521.5	100.7
-7520.5	101
-7519.5	101.2
-7518.5	101.5
-7517.5	101.8
-7516.5	102.1
-7515.5	102.4
-7514.5	102.5
-7513.5	102.7
-7512.5	102.8
-7511.5	102.8
-7510.5	103
-7509.5	103
-7508.5	103
-7507.5	103
-7506.5	102.9
-7505.5	102.9
-7504.5	102.9
-7503.5	102.8
-7502.5	102.7
-7501.5	102.6
-7500.5	102.5
-7499.5	102.4
-7498.5	102.3
-7497.5	102.2
-7496.5	102.2
-7495.5	102.1
-7494.5	102.1
-7493.5	102.2
-7492.5	102.2
-7491.5	102.2
-7490.5	102.3
-7489.5	102.3
-7488.5	102.4
-7487.5	102.5
-7486.5	102.6
-7485.5	102.7
-7484.5	102.8
-7483.5	103
-7482.5	103.2
-7481.5	103.5
-7480.5	103.7
-7479.5	103.9
-7478.5	104.1
-7477.5	104.2
-7476.5	104.4
-7475.5	104.6
-7474.5	104.7
-7473.5	104.7
-7472.5	104.8
-7471.5	104.8
-7470.5	104.8
-7469.5	104.8
-7468.5	104.8
-7467.5	104.8
-7466.5	104.8
-7465.5	104.8
-7464.5	104.8
-7463.5	104.6
-7462.5	104.5
-7461.5	104.5
-7460.5	104.3
-7459.5	104.3
-7458.5	104.3
-7457.5	104.3
-7456.5	104.3
-7455.5	104.3
-7454.5	104.5
-7453.5	104.8
-7452.5	105.2
-7451.5	105.5
-7450.5	105.8
-7449.5	106.1
-7448.5	106.4
-7447.5	106.7
-7446.5	106.9
-7445.5	107.2
-7444.5	107.3
-7443.5	107.2
-7442.5	107.1
-7441.5	107
-7440.5	106.9
-7439.5	106.8
-7438.5	106.6
-7437.5	106.4
-7436.5	106.2
-7435.5	106
-7434.5	105.8
-7433.5	105.6
-7432.5	105.3
-7431.5	105.1
-7430.5	104.9
-7429.5	104.7
-7428.5	104.6
-7427.5	104.5
-7426.5	104.4
-7425.5	104.3
-7424.5	104.2
-7423.5	104.2
-7422.5	104.2
-7421.5	104.2
-7420.5	104.2
-7419.5	104.2
-7418.5	104.1
-7417.5	104
-7416.5	103.9
-7415.5	103.8
-7414.5	103.6
-7413.5	103.2
-7412.5	102.8
-7411.5	102.5
-7410.5	102.1
-7409.5	101.7
-7408.5	101.3
-7407.5	101
-7406.5	100.6
-7405.5	100.2
-7404.5	99.9
-7403.5	99.8
-7402.5	99.7
-7401.5	99.5
-7400.5	99.4
-7399.5	99.2
-7398.5	98.9
-7397.5	98.7
-7396.5	98.5
-7395.5	98.2
-7394.5	97.9
-7393.5	97.5
-7392.5	97.1
-7391.5	96.7
-7390.5	96.3
-7389.5	96
-7388.5	95.7
-7387.5	95.5
-7386.5	95.3
-7385.5	95
-7384.5	94.9
-7383.5	95
-7382.5	95.1
-7381.5	95.1
-7380.5	95.2
-7379.5	95.2
-7378.5	95.3
-7377.5	95.3
-7376.5	95.4
-7375.5	95.5
-7374.5	95.5
-7373.5	95.5
-7372.5	95.5
-7371.5	95.5
-7370.5	95.5
-7369.5	95.5
-7368.5	95.5
-7367.5	95.5
-7366.5	95.4
-7365.5	95.4
-7364.5	95.4
-7363.5	95.4
-7362.5	95.4
-7361.5	95.4
-7360.5	95.4
-7359.5	95.4
-7358.5	95.4
-7357.5	95.5
-7356.5	95.5
-7355.5	95.5
-7354.5	95.5
-7353.5	95.7
-7352.5	95.8
-7351.5	95.8
-7350.5	96
-7349.5	96
-7348.5	96.2
-7347.5	96.2
-7346.5	96.3
-7345.5	96.5
-7344.5	96.5
-7343.5	96.6
-7342.5	96.7
-7341.5	96.7
-7340.5	96.8
-7339.5	96.8
-7338.5	96.9
-7337.5	96.9
-7336.5	97
-7335.5	97.1
-7334.5	97.1
-7333.5	97.2
-7332.5	97.2
-7331.5	97.3
-7330.5	97.4
-7329.5	97.4
-7328.5	97.5
-7327.5	97.5
-7326.5	97.5
-7325.5	97.6
-7324.5	97.6
-7323.5	97.6
-7322.5	97.7
-7321.5	97.7
-7320.5	97.7
-7319.5	97.7
-7318.5	97.8
-7317.5	97.8
-7316.5	97.8
-7315.5	97.9
-7314.5	97.9
-7313.5	97.9
-7312.5	97.9
-7311.5	97.9
-7310.5	97.9
-7309.5	97.9
-7308.5	98
-7307.5	98
-7306.5	98
-7305.5	98.1
-7304.5	98.1
-7303.5	98.2
-7302.5	98.2
-7301.5	98.3
-7300.5	98.4
-7299.5	98.4
-7298.5	98.4
-7297.5	98.5
-7296.5	98.5
-7295.5	98.5
-7294.5	98.5
-7293.5	98.5
-7292.5	98.5
-7291.5	98.4
-7290.5	98.4
-7289.5	98.4
-7288.5	98.4
-7287.5	98.3
-7286.5	98.3
-7285.5	98.3
-7284.5	98.3
-7283.5	98.2
-7282.5	98.1
-7281.5	98
-7280.5	97.9
-7279.5	97.8
-7278.5	97.7
-7277.5	97.5
-7276.5	97.3
-7275.5	97.2
-7274.5	97
-7273.5	96.7
-7272.5	96.5
-7271.5	96.3
-7270.5	96
-7269.5	95.8
-7268.5	95.6
-7267.5	95.3
-7266.5	95.1
-7265.5	94.9
-7264.5	94.7
-7263.5	94.6
-7262.5	94.4
-7261.5	94.3
-7260.5	94.2
-7259.5	94.1
-7258.5	94
-7257.5	94
-7256.5	94
-7255.5	93.9
-7254.5	93.9
-7253.5	93.9
-7252.5	93.8
-7251.5	93.8
-7250.5	93.8
-7249.5	93.8
-7248.5	93.7
-7247.5	93.6
-7246.5	93.5
-7245.5	93.4
-7244.5	93.4
-7243.5	93.2
-7242.5	93.2
-7241.5	93.1
-7240.5	93
-7239.5	92.8
-7238.5	92.7
-7237.5	92.6
-7236.5	92.4
-7235.5	92.3
-7234.5	92.1
-7233.5	91.9
-7232.5	91.8
-7231.5	91.6
-7230.5	91.4
-7229.5	91.2
-7228.5	90.9
-7227.5	90.6
-7226.5	90.3
-7225.5	90
-7224.5	89.7
-7223.5	89.4
-7222.5	89.1
-7221.5	88.7
-7220.5	88.4
-7219.5	88.1
-7218.5	87.8
-7217.5	87.5
-7216.5	87.2
-7215.5	86.9
-7214.5	86.7
-7213.5	86.5
-7212.5	86.3
-7211.5	86.1
-7210.5	85.9
-7209.5	85.7
-7208.5	85.6
-7207.5	85.4
-7206.5	85.3
-7205.5	85.2
-7204.5	85.1
-7203.5	85
-7202.5	84.9
-7201.5	84.8
-7200.5	84.7
-7199.5	84.7
-7198.5	84.8
-7197.5	84.8
-7196.5	84.8
-7195.5	84.9
-7194.5	84.9
-7193.5	85
-7192.5	85.1
-7191.5	85.2
-7190.5	85.3
-7189.5	85.3
-7188.5	85.4
-7187.5	85.5
-7186.5	85.6
-7185.5	85.7
-7184.5	85.8
-7183.5	86.1
-7182.5	86.3
-7181.5	86.6
-7180.5	86.9
-7179.5	87.2
-7178.5	87.5
-7177.5	87.9
-7176.5	88.3
-7175.5	88.6
-7174.5	88.8
-7173.5	89
-7172.5	89
-7171.5	89.1
-7170.5	89.2
-7169.5	89.3
-7168.5	89.2
-7167.5	89.1
-7166.5	89
-7165.5	88.9
-7164.5	88.9
-7163.5	88.8
-7162.5	88.7
-7161.5	88.6
-7160.5	88.5
-7159.5	88.3
-7158.5	88.2
-7157.5	88
-7156.5	87.8
-7155.5	87.7
-7154.5	87.5
-7153.5	87.2
-7152.5	87
-7151.5	86.8
